"Data compilation used in calculation of N budget, organized by year of publication. ",,,,,,,,,,,,,,,,,,
Geologic Setting abbreviations:  O = Oceanic; C = Continental; S = Sediment; L = Lithosphere; A = altered (<300°C); M = metamorphosed (>300 °C); M = primary mantle volcanics; X = xenoliths; OIB = Ocean Isl_and_ Basalt; VV= Volcanic volatiles,,,,,,,,,,,,,,,,,,
Rock name abbreviations: BIF = b_and_ed iron formation; MORB = mid-ocean ridge basalt; OIB = ocean isl_and_ basalt; F = fluid; G = gas,,,,,,,,,,,,,,,,,,
"Columns show, in order, References/notes, Sample name as used in original study, geologic setting (assigned by us), rock type (after original study), Age (Ga), δ15N _and_ error, N concentration (ppm), δ 13 C, Yb, Lu, _and_ Rb concentration (ppm), K2O (wt. %), _and_ Ar data where available  ",,,,,,,,,,,,,,,,,,
Full references are in the Supplementary References document. ,,,,,,,,,,,,,,,,,,
Source/Notes,Sample Name,Geologic Setting,Rock Type,Year Published,Age,delta15N,error,N(ppm),delta13C,Yb,Lu,K2O (WT. %),Rb (ppm),40Ar/36Ar,36Ar (mol/g),Ar total (mol/g),N2/36Ar,N2/40Ar
,401.57,OS,Limestone,2005,0.005,4.0,,130,2.0,,,,,,,,,
,416.95,OS,Limestone,2005,0.005,3.5,,148,1.4,,,,,,,,,
,421.62,OS,Limestone,2005,0.005,4.2,,67,1.0,,,,,,,,,
Busigny_et_al_2005a,09-02WR,MOL,Gabbro,2005,0.14,7.4,,4.40,,,,,,,,,,
,ETF7,MOL,peridotite,2005,0.14,9.4,,2.00,,,,,,,,,,
,16R-1,AOL,Basalt,2005,0.01,3.6,,2.80,,,,,,,,,,
Tappert_et_al_2005,P ,D,Peridotitic,2005,0.0856,,,500,-5.0,,,,,,,,,
Diamonds,E ,D,Eclogitic,2005,0.0856,,,700,-15.0,,,,,,,,,
P=peridotitic E=eclogitic S=sublithospheric,S,D,S,2005,0.0856,,,60,-20.0,,,,,,,,,
Krooss_et_al_2005,Parchim,OS,Shale,2005,0.31,,,600,,,,,,,,,,
Carboniferous Shales,Parchim,OS,Shale,2005,0.31,,,1140,,,,,,,,,,
from Germany,Parchim,OS,Shale,2005,0.31,,,1030,,,,,,,,,,
,Parchim,OS,Shale,2005,0.31,,,760,,,,,,,,,,
,Parchim,OS,Shale,2005,0.31,,,1160,,,,,,,,,,
,Eldena,OS,Shale,2005,0.31,,,4090,,,,,,,,,,
,Prottlin,OS,Shale,2005,0.31,,,1180,,,,,,,,,,
,Prottlin,OS,Shale,2005,0.31,,,2660,,,,,,,,,,
,Prottlin,OS,Shale,2005,0.31,,,3090,,,,,,,,,,
,Prottlin,OS,Shale,2005,0.31,,,1050,,,,,,,,,,
,Prottlin,OS,Shale,2005,0.31,,,1260,,,,,,,,,,
,Prottlin,OS,Shale,2005,0.31,,,1270,,,,,,,,,,
,Prottlin,OS,Shale,2005,0.31,,,1470,,,,,,,,,,
,Prottlin,OS,Shale,2005,0.31,,,1200,,,,,,,,,,
,Prottlin,OS,Shale,2005,0.31,,,1410,,,,,,,,,,
,Prottlin,OS,Shale,2005,0.31,,,2550,,,,,,,,,,
,Prottlin,OS,Shale,2005,0.31,,,2080,,,,,,,,,,
,Loissin,OS,Shale,2005,0.31,,,570,,,,,,,,,,
,Loissin,OS,Shale,2005,0.31,,,1350,,,,,,,,,,
,Loissin,OS,Shale,2005,0.31,,,1280,,,,,,,,,,
,Loissin,OS,Shale,2005,0.31,,,1130,,,,,,,,,,
,Loissin,OS,Shale,2005,0.31,,,1100,,,,,,,,,,
,Grimmen,OS,Shale,2005,0.31,,,640,,,,,,,,,,
,Grimmen,OS,Shale,2005,0.31,,,6940,,,,,,,,,,
,Hundisburg,OS,Shale,2005,0.31,,,520,,,,,,,,,,
,Dranske,OS,Shale,2005,0.31,,,8220,,,,,,,,,,
,Schwalmtal,OS,Shale,2005,0.31,,,710,,,,,,,,,,
,Schwalmtal,OS,Shale,2005,0.31,,,1050,,,,,,,,,,
,Schwalmtal,OS,Shale,2005,0.31,,,970,,,,,,,,,,
,Schwalmtal,OS,Shale,2005,0.31,,,2350,,,,,,,,,,
,Liaohe China,OS,Buddingtonite,2005,0.31,,,17130,,,,,,,,,,
,Ruhr Germ. ,OS,Shale,2005,0.31,,,1810,,,,,,,,,,
,Ruhr Germ. ,OS,Shale,2005,0.31,,,530,,,,,,,,,,
Busigny_et_al_2005b,4R-1,AOL,MORB,2005,0.02,3.1,,9.8,,,,,,,,,,
Listed as core section,8R-1,AOL,MORB,2005,0.02,5.8,,2.4,,,,,,,,,,
,9R-4,AOL,MORB,2005,0.02,5.8,,3.2,,,,,,,,,,
,12R-8,AOL,MORB,2005,0.02,3.9,,2.1,,,,,,,,,,
,16R-1,AOL,MORB,2005,0.02,3.7,,2.8,,,,,,,,,,
,22R-2,AOL,MORB,2005,0.02,4.3,,2.0,,,,,,,,,,
,24R-1,AOL,MORB,2005,0.02,3.6,,3.0,,,,,,,,,,
,26R-6,AOL,MORB,2005,0.02,9.1,,3.9,,,,,,,,,,
,27R-1,AOL,MORB,2005,0.02,3.0,,3.2,,,,,,,,,,
,32R-1,AOL,MORB,2005,0.02,4.9,,3.2,,,,,,,,,,
,37R-1,AOL,MORB,2005,0.02,2.8,,1.8,,,,,,,,,,
,41R-2,AOL,MORB,2005,0.02,3.9,,2.7,,,,,,,,,,
,47R-2,AOL,MORB,2005,0.02,3.6,,3.1,,,,,,,,,,
,52R-1,AOL,MORB,2005,0.02,5.0,,3.4,,,,,,,,,,
,57R-2,AOL,MORB,2005,0.02,-2.7,,9.7,,,,,,,,,,
,57R-3,AOL,MORB,2005,0.02,-3.8,,8.6,,,,,,,,,,
,57R-4,AOL,MORB,2005,0.02,3.4,,4.3,,,,,,,,,,
,67R-1,AOL,MORB,2005,0.02,6.1,,5.9,,,,,,,,,,
,69R-1,AOL,MORB,2005,0.02,2.6,,3.8,,,,,,,,,,
,74R-2,AOL,MORB,2005,0.02,1.6,,1.4,,,,,,,,,,
,BAS-206,AOL,MORB,2005,0.02,2.1,,1.6,,,,,,,,,,
Kerrich_et_al_2006,Mangambeta,AOS,Shale,2006,1.8,6.0,0.6,442,,,,,,,,,,
N from proterozoic/archean rocks,Marcapur,MCS,Shale,2006,1.8,3.9,0.5,347,,,,,,,,,,
from India. We present averages of ,Bhimangundi,MCS,Shale,2006,2.7,3.5,0.9,841,,,,,,,,,,
several locations,Vibutigudda,MCS,Shale,2006,2.7,13.1,1.3,73,,,,,,,,,,
Kerrich_et_al_2006,Kidd Creek,MCL,Mica,2006,2.7,17.5,,14,,,,,,,,,,
N from proterozoic/archean rocks,Ansil,MCL,Mica,2006,2.7,14.4,,21,,,,,,,,,,
from India. We present averages of ,Matagami,MCL,Mica,2006,2.7,17.1,,26,,,,,,,,,,
several locations,Jerome,MCL,Mica,2006,1.8,12.7,,37,,,,,,,,,,
,Kolar,MCL,Gold,2006,2,18.0,,32,,,,,,,,,,
,Mangambeta,ACL,Kerogen,2006,1,6.0,0.6,442,-30.5,,,,,,,,,
,Marcapur,ACL,Kerogen,2006,1,3.9,0.5,347,-28.3,,,,,,,,,
,Bhimangundi,ACL,Kerogen,2006,2,3.5,0.9,841,-32.0,,,,,,,,,
,Vibutigudda,ACL,Kerogen,2006,2,13.1,1.3,73,-27.3,,,,,,,,,
Elkins_et_al_2006,Mombacho,VV,Gas/Fluid,2006,0,0.5,0.8,,,,,,,,,,,
Central American,Mombacho,VV,Gas/Fluid,2006,0,-2.2,0.8,,,,,,,,,,,
volcanics,Masaya,VV,Gas/Fluid,2006,0,1.2,0.1,,,,,,,,,,,
,Masaya,VV,Gas/Fluid,2006,0,3.0,0.1,,,,,,,,,,,
,Masaya,VV,Gas/Fluid,2006,0,4.9,0.6,,,,,,,,,,,
,Momotombo,VV,Gas/Fluid,2006,0,2.1,0.1,,,,,,,,,,,
,Momotombo,VV,Gas/Fluid,2006,0,5.3,0.1,,,,,,,,,,,
,Momotombo,VV,Gas/Fluid,2006,0,4.9,0.5,,,,,,,,,,,
,Momotombo,VV,Gas/Fluid,2006,0,6.9,0.5,,,,,,,,,,,
,Momotombo,VV,Gas/Fluid,2006,0,-2.3,0.2,,,,,,,,,,,
,Cerro Negro,VV,Gas/Fluid,2006,0,-0.6,0.3,,,,,,,,,,,
,Cerro Negro,VV,Gas/Fluid,2006,0,0.4,0.2,,,,,,,,,,,
,Cerro Negro,VV,Gas/Fluid,2006,0,4.9,0.1,,,,,,,,,,,
,Telica,VV,Gas/Fluid,2006,0,3.2,0.1,,,,,,,,,,,
,Telica,VV,Gas/Fluid,2006,0,2.3,0.1,,,,,,,,,,,
,San Cristobal,VV,Gas/Fluid,2006,0,-0.5,0.1,,,,,,,,,,,
,San Cristobal,VV,Gas/Fluid,2006,0,0.1,0.2,,,,,,,,,,,
,Cosegunia,VV,Gas/Fluid,2006,0,-1.7,0.2,,,,,,,,,,,
Jia_2006,Low grade,AOS,Slate,2006,0.44,2.0,0.7,120,,,,5.61,,,,,,
,Chlorite,MOS,Schist,2006,0.44,2.9,0.6,110,,,,5.14,,,,,,
,Biotite,MOS,Schist,2006,0.44,3.1,0.5,86,,,,4.49,,,,,,
,_and_alusite,MOS,Gneiss,2006,0.44,3.8,1.2,81,,,,4.29,,,,,,
,Sillimanite,MOS,Gneiss,2006,0.44,10.4,1.5,43,,,,2.88,,,,,,
,Migmatite,MOS,Gneiss,2006,0.44,10.6,1.5,41,,,,2.77,,,,,,
Westerlund_et_al_2006,PD2,D,Peridotitic,2006,3.55,,,537,,,,,,,,,,
,PD3,D,Peridotitic,2006,3.55,,,506,,,,,,,,,,
,PD4,D,Peridotitic,2006,3.55,,,516,,,,,,,,,,
,PD5,D,Peridotitic,2006,3.55,,,477,,,,,,,,,,
,PD6,D,Peridotitic,2006,3.55,,,419,,,,,,,,,,
,PD7,D,Peridotitic,2006,3.55,,,273,,,,,,,,,,
,PD9,D,Peridotitic,2006,3.55,,,384,,,,,,,,,,
,PD10,D,Peridotitic,2006,3.55,,,292,,,,,,,,,,
Li_et_al_2007,41R1 26-30,OL,MORB,2007,0.17,0.7,,7.8,,,,2.14,,,,,,
ODP Legs 129 _and_ 185,43R1 22-27,OL,MORB,2007,0.17,0.2,,9.5,,,,1.90,,,,,,
Site 801 NW Pacific,43R1 132-135,OL,MORB,2007,0.17,-3.0,,2.8,,,,1.61,,,,,,
,1R1 109-141,OL,MORB,2007,0.17,-1.6,,7.5,,,,1.75,,,,,,
,1R5 80-82,OL,MORB,2007,0.17,-4.9,,2.4,,,,1.05,,,,,,
,4R1 72-77,AOL,MORB,2007,0.17,0.0,,3.0,,,,0.01,,,,,,
,5R2 12-17,AOL,MORB,2007,0.17,0.5,,13,,,,4.39,,,,,,
,5R2 123-130,AOL,MORB,2007,0.17,0.9,,17,,,,1.88,,,,,,
,5R3 99-104,AOL,MORB,2007,0.17,1.2,,16,,,,1.73,,,,,,
,5R3 125-131,AOL,MORB,2007,0.17,0.7,,15,,,,1.28,,,,,,
,7R3 0-5,AOL,MORB,2007,0.17,0.1,,12,,,,0.44,,,,,,
,8R1 18-21,AOL,MORB,2007,0.17,0.7,,18,,,,0.27,,,,,,
,8R1 65-67,AOL,MORB,2007,0.17,-0.2,,9.3,,,,0.84,,,,,,
,10R6 67-70,AOL,MORB,2007,0.17,0.5,,6.7,,,,0.07,,,,,,
,11R2 131-136,AOL,MORB,2007,0.17,-0.1,,6.7,,,,0.10,,,,,,
,12R1 101-104,AOL,MORB,2007,0.17,1.0,,14,,,,0.26,,,,,,
,12R3 57-62,AOL,MORB,2007,0.17,0.9,,4.8,,,,0.08,,,,,,
,15R1 57-61,AOL,MORB,2007,0.17,-2.3,,1.5,,,,0.06,,,,,,
,15R7 31-34,AOL,MORB,2007,0.17,-0.4,,3.4,,,,0.53,,,,,,
,17R4 15-18,AOL,MORB,2007,0.17,-11.4,,3.0,,,,4.15,,,,,,
,19R2 24-27,AOL,MORB,2007,0.17,-6.8,,1.8,,,,0.84,,,,,,
,21R2 69-71,AOL,MORB,2007,0.17,-6.3,,2.8,,,,0.09,,,,,,
,25R1 10-13,AOL,MORB,2007,0.17,-7.0,,2.3,,,,0.05,,,,,,
,34R1 93-96,OL,MORB,2007,0.17,-3.9,,1.3,,,,0.18,,,,,,
,37R5 112-114,AOL,MORB,2007,0.17,-3.1,,2.5,,,,0.43,,,,,,
,40R1 24-27,AOL,MORB,2007,0.17,-11.6,,3.6,,,,0.58,,,,,,
,43R1 13-15,AOL,MORB,2007,0.17,-9.4,,3.8,,,,0.07,,,,,,
,43R3 50-55,OL,MORB,2007,0.17,-3.0,,2.3,,,,2.24,,,,,,
,44R3 23-26,AOL,MORB,2007,0.17,-5.9,,2.4,,,,0.37,,,,,,
,TAB FLO,AOL,MORB,2007,0.17,-7.9,,3.8,,,,3.66,,,,,,
,TAB VCL,OL,MORB,2007,0.17,-2.0,,6.0,,,,1.55,,,,,,
,TAB MIX,OL,MORB,2007,0.17,-2.5,,5.0,,,,3.24,,,,,,
,MORB 0-110 FLO,OL,MORB,2007,0.17,-6.2,,3.8,,,,0.79,,,,,,
,MORB 0-110 MIX,OL,MORB,2007,0.17,-7.1,,4.9,,,,1.00,,,,,,
,MORB 110-220 FLO,OL,MORB,2007,0.17,-4.1,,2.3,,,,0.14,,,,,,
,MORB 110-220 VCL,OL,MORB,2007,0.17,-9.4,,4.2,,,,0.95,,,,,,
,MORB 110-220 MIX,OL,MORB,2007,0.17,-6.2,,3.6,,,,0.39,,,,,,
,MORB 220-420 FLO,OL,MORB,2007,0.17,-5.0,,2.7,,,,0.39,,,,,,
,MORB 220-420 VCL,OL,MORB,2007,0.17,-10.2,,3.5,,,,0.91,,,,,,
,MORB 220-420 MIX,OL,MORB,2007,0.17,-6.6,,4.4,,,,0.57,,,,,,
,SUPER,OL,MORB,2007,0.17,-5.4,,3.9,,,,0.62,,,,,,
,SED,OL,MORB,2007,0.17,-0.5,,5.6,,,,0.72,,,,,,
,30R1 61-66,AOL,MORB,2007,0.17,-4.9,,1.4,,,,,,,,,,
,30R2 56-62,OL,MORB,2007,0.17,-1.8,,2.3,,,,,,,,,,
,10R2 47-51,AOL,MORB,2007,0.17,-2.8,,2.7,,,,,,,,,,
,7R1 37-42,AOL,MORB,2007,0.17,-0.8,,2.5,,,,,,,,,,
,9R3 30-32,AOL,MORB,2007,0.17,-7.9,,2.1,,,,,,,,,,
,11R2 86-92,OL,MORB,2007,0.17,-6.9,,1.5,,,,,,,,,,
,16R3 2-8,OL,MORB,2007,0.17,-6.5,,1.7,,,,,,,,,,
,17R1 92-98,OL,MORB,2007,0.17,-4.3,,1.4,,,,,,,,,,
,19R1 85-89,OL,MORB,2007,0.17,-10.5,,2.5,,,,,,,,,,
Other oceans,13R2 0-2,AOL,MORB,2007,0.05,0.5,,3.3,,,,,,,,,,
,13R2 16-120,AOL,MORB,2007,0.05,4.2,,4.7,,,,,,,,,,
,3R4 50-53,AOL,MORB,2007,0.01,0.1,,2.8,,,,,,,,,,
,33R2 77-80,AOL,MORB,2007,0.005,-5.4,,7.8,,,,,,,,,,
,15R3 83-89,AOL,MORB,2007,0.005,4.8,,12.1,,,,,,,,,,
,38R8 ALT,AOL,MORB,2007,0.1,0.6,,14.6,,,,,,,,,,
,44R4 ALT,AOL,MORB,2007,0.1,8.3,,11.9,,,,,,,,,,
,33R5 ALT,AOL,MORB,2007,0.1,4.0,,10.6,,,,,,,,,,
,41R1 2-7,AOL,MORB,2007,0.05,3.3,,6.5,,,,,,,,,,
,61,AOL,MORB,2007,0.05,3.8,,11.7,,,,,,,,,,
,33R2 74-77,AOL,MORB,2007,0.15,5.5,,13.4,,,,,,,,,,
,66R1 100-102,AOL,MORB,2007,0.15,6.2,,15.2,,,,,,,,,,
,22R2 120-124,AOL,MORB,2007,0.17,-0.6,,7.6,,,,,,,,,,
,35R1 10-15,AOL,MORB,2007,0.02,-5.1,,3.6,,,,,,,,,,
Philippot_et_al_2007,DR23-2,MOL,Peridotite,2007,0.04,6.3,,2.9,,,,,,,,,,
,DR23-2-8,MOL,Peridotite,2007,0.04,7.5,,2.9,,,,,,,,,,
,DR23-3-5,MOL,Peridotite,2007,0.04,6.9,,2.0,,,,,,,,,,
,ETF1,MOL,Peridotite,2007,0.04,8.9,,5.8,,,,,,,,,,
,ETF2,MOL,Peridotite,2007,0.04,15.0,,4.0,,,,,,,,,,
,ETF3,MOL,Peridotite,2007,0.04,11.0,,3.9,,,,,,,,,,
,ETF4,MOL,Serpentinite,2007,0.04,11.3,,2.6,,,,,,,,,,
,ETF6,MOL,Serpentinite,2007,0.04,10.6,,2.8,,,,,,,,,,
,ETF6,MOL,Serpentinite,2007,0.04,9.5,,2.0,,,,,,,,,,
,ET09032R,MOL,Serpentinite,2007,0.04,8.9,,1.4,,,,,,,,,,
,ET0903V,MOL,Serpentinite,2007,0.04,3.7,,5.3,,,,,,,,,,
Quan_et_al_2008,208.2,AOS,Kerogen,2008,0.201,1.8,,,-28.0,,,,,,,,,
organic N from Tr-J boundary,208,AOS,Kerogen,2008,0.201,1.8,,,-27.5,,,,,,,,,
core of Mingolsheim Fm.,207.5,AOS,Kerogen,2008,0.201,-0.1,,,-25.5,,,,,,,,,
Sample names are core depths,207.3,AOS,Kerogen,2008,0.201,0.4,,,-26.7,,,,,,,,,
,206.8,AOS,Kerogen,2008,0.201,0.7,,,-26.3,,,,,,,,,
,206.6,AOS,Kerogen,2008,0.201,0.3,,,-27.6,,,,,,,,,
,206.4,AOS,Kerogen,2008,0.201,1.8,,,-27.7,,,,,,,,,
,206.2,AOS,Kerogen,2008,0.201,2.1,,,-27.6,,,,,,,,,
,206,AOS,Kerogen,2008,0.201,0.6,,,-26.7,,,,,,,,,
,205.45,AOS,Kerogen,2008,0.201,0.6,,,-26.1,,,,,,,,,
,205.23,AOS,Kerogen,2008,0.201,0.7,,,-26.1,,,,,,,,,
,205,AOS,Kerogen,2008,0.201,-0.3,,,-26.1,,,,,,,,,
,204.65,AOS,Kerogen,2008,0.201,0.4,,,-26.3,,,,,,,,,
,204.3,AOS,Kerogen,2008,0.201,0.2,,,-26.7,,,,,,,,,
,203.72,AOS,Kerogen,2008,0.201,0.5,,,-26.5,,,,,,,,,
,202.95,AOS,Kerogen,2008,0.201,1.2,,,-25.4,,,,,,,,,
,202.75,AOS,Kerogen,2008,0.201,0.5,,,-25.2,,,,,,,,,
,202.25,AOS,Kerogen,2008,0.201,0.9,,,-25.1,,,,,,,,,
,202,AOS,Kerogen,2008,0.201,1.0,,,-25.2,,,,,,,,,
,201.8,AOS,Kerogen,2008,0.201,0.9,,,-25.5,,,,,,,,,
,201.54,AOS,Kerogen,2008,0.201,1.0,,,-25.3,,,,,,,,,
,201.3,AOS,Kerogen,2008,0.201,1.1,,,-25.7,,,,,,,,,
,201.1,AOS,Kerogen,2008,0.201,1.1,,,-25.4,,,,,,,,,
,200.9,AOS,Kerogen,2008,0.201,0.9,,,-25.4,,,,,,,,,
,200.7,AOS,Kerogen,2008,0.201,1.0,,,-25.3,,,,,,,,,
,200.18,AOS,Kerogen,2008,0.201,0.8,,,-25.6,,,,,,,,,
,200,AOS,Kerogen,2008,0.201,1.5,,,-29.6,,,,,,,,,
,199.6,AOS,Kerogen,2008,0.201,0.8,,,-25.7,,,,,,,,,
,199.05,AOS,Kerogen,2008,0.201,0.9,,,-25.5,,,,,,,,,
,98.56,AOS,Kerogen,2008,0.201,0.7,,,-26.1,,,,,,,,,
,198.1,AOS,Kerogen,2008,0.201,0.6,,,-26.2,,,,,,,,,
,198.1,AOS,Kerogen,2008,0.201,0.9,,,-25.6,,,,,,,,,
,197.3,AOS,Kerogen,2008,0.201,1.5,,,-27.7,,,,,,,,,
,197.1,AOS,Kerogen,2008,0.201,1.4,,,-27.7,,,,,,,,,
,196.9,AOS,Kerogen,2008,0.201,1.4,,,-28.3,,,,,,,,,
,196.5,AOS,Kerogen,2008,0.201,1.3,,,-27.7,,,,,,,,,
,196.2,AOS,Kerogen,2008,0.201,1.5,,,-27.6,,,,,,,,,
,195.9,AOS,Kerogen,2008,0.201,1.1,,,-28.6,,,,,,,,,
,195.7,AOS,Kerogen,2008,0.201,1.1,,,-27.7,,,,,,,,,
,195.14,AOS,Kerogen,2008,0.201,1.5,,,-28.1,,,,,,,,,
,194.85,AOS,Kerogen,2008,0.201,1.7,,,-28.7,,,,,,,,,
,193.75,AOS,Kerogen,2008,0.201,1.8,,,-27.8,,,,,,,,,
,192.75,AOS,Kerogen,2008,0.201,1.1,,,-28.2,,,,,,,,,
,191.75,AOS,Kerogen,2008,0.201,1.8,,,-28.6,,,,,,,,,
,191.25,AOS,Kerogen,2008,0.201,1.7,,,-29.3,,,,,,,,,
,190.75,AOS,Kerogen,2008,0.201,1.9,,,-29.9,,,,,,,,,
,190.25,AOS,Kerogen,2008,0.201,2.1,,,-29.9,,,,,,,,,
,189.25,AOS,Kerogen,2008,0.201,2.2,,,-29.5,,,,,,,,,
,187.75,AOS,Kerogen,2008,0.201,2.0,,,-28.9,,,,,,,,,
,186.2,AOS,Kerogen,2008,0.201,1.9,,,-28.8,,,,,,,,,
Svensen_et_al_2008,61.85,AOS,Shale,2008,0.17,5.0,,473,,,,,,,,,,
Bulk shales from a contact,67.85,AOS,Shale,2008,0.17,14.2,,1421,,,,,,,,,,
aureole in the Karoo basin,87.15,AOS,Shale,2008,0.17,14.2,,528,,,,,,,,,,
Sample name is a core,92.6,AOS,Shale,2008,0.17,4.7,,627,,,,,,,,,,
depth,94.7,AOS,Shale,2008,0.17,5.3,,639,,,,,,,,,,
,103.6,AOS,Shale,2008,0.17,4.5,,783,,,,,,,,,,
,126.75,AOS,Shale,2008,0.17,4.4,,802,,,,,,,,,,
,238.3,AOS,Shale,2008,0.17,6.5,,1718,,,,,,,,,,
,273.22,AOS,Shale,2008,0.17,12.5,,4591,,,,,,,,,,
,322.5,AOS,Shale,2008,0.17,8.2,,2626,,,,,,,,,,
,372,AOS,Shale,2008,0.17,11.8,,5245,,,,,,,,,,
,393.26,AOS,Shale,2008,0.17,11.1,,2013,,,,,,,,,,
,402.11,AOS,Shale,2008,0.17,11.8,,2306,,,,,,,,,,
,415.7,AOS,Shale,2008,0.17,12.7,,946,,,,,,,,,,
,534.4,AOS,Shale,2008,0.17,14.2,,1344,,,,,,,,,,
Schulze_et_al_2008,4,D,Eclogitic,2008,,,,400,-9.7,,,,,,,,,
Diamonds from Yavapai craton,5,D,Eclogitic,2008,,,,300,-6.8,,,,,,,,,
,10,D,Peridotitic,2008,,,,920,-6.2,,,,,,,,,
Garvin_et_al_2009,109,AOS,Shale,2009,2.5,2.9,,400,-35.0,,,,,,,,,
Sample names are core depths,110.7,AOS,Shale,2009,2.5,3.6,,600,-33.3,,,,,,,,,
McRae Shale Pilbara Australia,111,AOS,Shale,2009,2.5,3.6,,400,-32.7,,,,,,,,,
,112.52,AOS,Shale,2009,2.5,2.9,,500,-34.2,,,,,,,,,
,113.46,AOS,Shale,2009,2.5,2.6,,900,-35.7,,,,,,,,,
,114.5,AOS,Shale,2009,2.5,4.2,,500,-35.5,,,,,,,,,
,116.49,AOS,Shale,2009,2.5,2.6,,500,-34.0,,,,,,,,,
,117.31,AOS,Shale,2009,2.5,3.4,,300,-33.4,,,,,,,,,
,119.24,AOS,Shale,2009,2.5,4.3,,400,-33.9,,,,,,,,,
,120.24,AOS,Shale,2009,2.5,4.5,,300,-33.1,,,,,,,,,
,121.2,AOS,Shale,2009,2.5,3.9,,400,-34.6,,,,,,,,,
,121.39,AOS,Shale,2009,2.5,3.6,,300,-34.1,,,,,,,,,
,122.32,AOS,Shale,2009,2.5,3.7,,600,-35.2,,,,,,,,,
,123.32,AOS,Shale,2009,2.5,4.9,,300,-35.6,,,,,,,,,
,124.22,AOS,Shale,2009,2.5,5.7,,700,-35.3,,,,,,,,,
,126.15,AOS,Shale,2009,2.5,5.0,,700,-36.8,,,,,,,,,
,127.25,AOS,Shale,2009,2.5,5.6,,800,-36.4,,,,,,,,,
,128.17,AOS,Shale,2009,2.5,5.0,,900,-36.8,,,,,,,,,
,129.01,AOS,Shale,2009,2.5,6.2,,900,-37.6,,,,,,,,,
,129.55,AOS,Shale,2009,2.5,5.3,,1000,-36.7,,,,,,,,,
,132.13,AOS,Shale,2009,2.5,5.2,,1100,-38.6,,,,,,,,,
,133.97,AOS,Shale,2009,2.5,6.2,,1300,-41.4,,,,,,,,,
,135.58,AOS,Shale,2009,2.5,6.6,,900,-41.3,,,,,,,,,
,136.15,AOS,Shale,2009,2.5,5.9,,1300,-41.5,,,,,,,,,
,136.67,AOS,Shale,2009,2.5,5.4,,1300,-40.7,,,,,,,,,
,137.96,AOS,Shale,2009,2.5,6.1,,1400,-39.5,,,,,,,,,
,138.38,AOS,Shale,2009,2.5,6.1,,1400,-39.8,,,,,,,,,
,139.01,AOS,Shale,2009,2.5,6.0,,1300,-40.2,,,,,,,,,
,139.65,AOS,Shale,2009,2.5,6.7,,1400,-40.5,,,,,,,,,
,139.71,AOS,Shale,2009,2.5,7.5,,,-39.8,,,,,,,,,
,139.97,AOS,Shale,2009,2.5,6.3,,1600,-40.5,,,,,,,,,
,140.25,AOS,Shale,2009,2.5,6.5,,1600,-40.5,,,,,,,,,
,140.5,AOS,Shale,2009,2.5,6.9,,1400,-39.9,,,,,,,,,
,140.95,AOS,Shale,2009,2.5,5.6,,1700,-40.1,,,,,,,,,
,141.17,AOS,Shale,2009,2.5,6.6,,1600,-40.3,,,,,,,,,
,141.47,AOS,Shale,2009,2.5,5.8,,1300,-40.2,,,,,,,,,
,142.08,AOS,Shale,2009,2.5,6.4,,1500,-40.3,,,,,,,,,
,143.45,AOS,Shale,2009,2.5,4.7,,1100,-38.3,,,,,,,,,
,144.36,AOS,Shale,2009,2.5,5.0,,1000,-38.2,,,,,,,,,
,145.61,AOS,Shale,2009,2.5,3.2,,1500,-36.7,,,,,,,,,
,146.45,AOS,Shale,2009,2.5,2.7,,1400,-36.7,,,,,,,,,
,147.3,AOS,Shale,2009,2.5,4.2,,1600,-36.8,,,,,,,,,
,148.27,AOS,Shale,2009,2.5,4.4,,1400,-36.8,,,,,,,,,
,149.3,AOS,Shale,2009,2.5,3.9,,1500,-36.9,,,,,,,,,
,150.24,AOS,Shale,2009,2.5,3.9,,900,-37.0,,,,,,,,,
,152.65,AOS,Shale,2009,2.5,3.9,,700,-38.3,,,,,,,,,
,153.08,AOS,Shale,2009,2.5,3.0,,600,-39.9,,,,,,,,,
,154.43,AOS,Shale,2009,2.5,4.0,,700,-38.4,,,,,,,,,
,156.05,AOS,Shale,2009,2.5,2.8,,700,-38.6,,,,,,,,,
,157.8,AOS,Shale,2009,2.5,2.7,,500,-39.7,,,,,,,,,
,158.91,AOS,Shale,2009,2.5,1.8,,600,-39.0,,,,,,,,,
,161.32,AOS,Shale,2009,2.5,1.3,,500,-39.0,,,,,,,,,
,162.8,AOS,Shale,2009,2.5,1.5,,400,-38.7,,,,,,,,,
,163.95,AOS,Shale,2009,2.5,1.0,,400,-39.3,,,,,,,,,
,165.56,AOS,Shale,2009,2.5,1.7,,200,-38.5,,,,,,,,,
,167.76,AOS,Shale,2009,2.5,3.0,,100,-37.5,,,,,,,,,
,168.36,AOS,Shale,2009,2.5,2.6,,200,-37.8,,,,,,,,,
,168.9,AOS,Shale,2009,2.5,2.1,,100,-37.6,,,,,,,,,
,169.28,AOS,Shale,2009,2.5,2.6,,300,-38.5,,,,,,,,,
,169.47,AOS,Shale,2009,2.5,3.2,,200,-38.6,,,,,,,,,
,169.68,AOS,Shale,2009,2.5,3.8,,200,-38.2,,,,,,,,,
,169.94,AOS,Shale,2009,2.5,3.4,,200,-38.2,,,,,,,,,
